GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,623110,Nursing care facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,639,4966022,25.0,2413320,599571,93741
0100000US,,United States,623110,Nursing care facilities,T,Establishments subject to federal income tax,001,All firms,2002,13101,54225164,100.0,25431778,6162398,1185354
0100000US,,United States,623110,Nursing care facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,1755,8694915,16.0,3838591,948653,168859
0100000US,,United States,623110,Nursing care facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2705,13617880,25.1,6368438,1575421,284521
0100000US,,United States,623110,Nursing care facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,3397,17807732,32.8,8164737,2003975,367394
0100000US,,United States,623110,Nursing care facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,4274,22011796,40.6,10090633,2465432,459574
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",A,All establishments,001,All firms,2002,28508,19317422,100.0,9665395,2347498,497412
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",A,All establishments,804,4 largest firms,2002,2268,1115327,5.8,507726,124349,27749
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",A,All establishments,808,8 largest firms,2002,2317,1465730,7.6,681780,166054,35457
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",A,All establishments,820,20 largest firms,2002,2998,2175888,11.3,1024867,249012,52263
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",A,All establishments,850,50 largest firms,2002,3878,3267157,16.9,1544703,376035,74418
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",N,Establishments exempt from federal income tax,001,All firms,2002,18730,13733393,100.0,7070946,1720705,347761
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",N,Establishments exempt from federal income tax,804,4 largest firms,2002,21,526499,3.8,251569,59644,8375
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",N,Establishments exempt from federal income tax,808,8 largest firms,2002,133,817915,6.0,390345,92382,16056
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",N,Establishments exempt from federal income tax,820,20 largest firms,2002,589,1389673,10.1,679296,162703,28813
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",N,Establishments exempt from federal income tax,850,50 largest firms,2002,1406,2368310,17.2,1152411,276953,48489
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",T,Establishments subject to federal income tax,001,All firms,2002,9778,5584029,100.0,2594449,626793,149651
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",T,Establishments subject to federal income tax,804,4 largest firms,2002,2589,925214,16.6,427555,106469,26470
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",T,Establishments subject to federal income tax,808,8 largest firms,2002,2724,1118744,20.0,517574,128439,30501
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",T,Establishments subject to federal income tax,820,20 largest firms,2002,3065,1456275,26.1,682233,168110,39622
0100000US,,United States,6232,"Residential mental retardation, mental health and substance abuse facilities",T,Establishments subject to federal income tax,850,50 largest firms,2002,3827,2028411,36.3,976308,241095,57973
0100000US,,United States,62321,Residential mental retardation facilities,A,All establishments,001,All firms,2002,22319,13279613,100.0,6848031,1663999,371429
0100000US,,United States,62321,Residential mental retardation facilities,A,All establishments,804,4 largest firms,2002,2259,1086193,8.2,494646,121072,27326
0100000US,,United States,62321,Residential mental retardation facilities,A,All establishments,808,8 largest firms,2002,2613,1416642,10.7,671437,163882,37481
0100000US,,United States,62321,Residential mental retardation facilities,A,All establishments,820,20 largest firms,2002,3136,2010363,15.1,967611,235064,50598
0100000US,,United States,62321,Residential mental retardation facilities,A,All establishments,850,50 largest firms,2002,4046,2959978,22.3,1442494,349386,72245
0100000US,,United States,62321,Residential mental retardation facilities,N,Establishments exempt from federal income tax,001,All firms,2002,14146,9344998,100.0,4958994,1208167,255198
0100000US,,United States,62321,Residential mental retardation facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,41,501447,5.4,247607,59333,10275
0100000US,,United States,62321,Residential mental retardation facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,144,768004,8.2,376019,89592,16368
0100000US,,United States,62321,Residential mental retardation facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,512,1271134,13.6,620295,149070,27892
0100000US,,United States,62321,Residential mental retardation facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1300,2145786,23.0,1073775,258348,47180
0100000US,,United States,62321,Residential mental retardation facilities,T,Establishments subject to federal income tax,001,All firms,2002,8173,3934615,100.0,1889037,455832,116231
0100000US,,United States,62321,Residential mental retardation facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,2663,882420,22.4,409330,101643,26042
0100000US,,United States,62321,Residential mental retardation facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2839,1008739,25.6,468095,115474,29480
0100000US,,United States,62321,Residential mental retardation facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,3152,1296596,33.0,616107,153458,40031
0100000US,,United States,62321,Residential mental retardation facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,4042,1755109,44.6,852568,208753,54076
0100000US,,United States,623210,Residential mental retardation facilities,A,All establishments,001,All firms,2002,22319,13279613,100.0,6848031,1663999,371429
0100000US,,United States,623210,Residential mental retardation facilities,A,All establishments,804,4 largest firms,2002,2259,1086193,8.2,494646,121072,27326
0100000US,,United States,623210,Residential mental retardation facilities,A,All establishments,808,8 largest firms,2002,2613,1416642,10.7,671437,163882,37481
0100000US,,United States,623210,Residential mental retardation facilities,A,All establishments,820,20 largest firms,2002,3136,2010363,15.1,967611,235064,50598
0100000US,,United States,623210,Residential mental retardation facilities,A,All establishments,850,50 largest firms,2002,4046,2959978,22.3,1442494,349386,72245
0100000US,,United States,623210,Residential mental retardation facilities,N,Establishments exempt from federal income tax,001,All firms,2002,14146,9344998,100.0,4958994,1208167,255198
0100000US,,United States,623210,Residential mental retardation facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,41,501447,5.4,247607,59333,10275
0100000US,,United States,623210,Residential mental retardation facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,144,768004,8.2,376019,89592,16368
0100000US,,United States,623210,Residential mental retardation facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,512,1271134,13.6,620295,149070,27892
0100000US,,United States,623210,Residential mental retardation facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,1300,2145786,23.0,1073775,258348,47180
0100000US,,United States,623210,Residential mental retardation facilities,T,Establishments subject to federal income tax,001,All firms,2002,8173,3934615,100.0,1889037,455832,116231
0100000US,,United States,623210,Residential mental retardation facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,2663,882420,22.4,409330,101643,26042
0100000US,,United States,623210,Residential mental retardation facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2839,1008739,25.6,468095,115474,29480
0100000US,,United States,623210,Residential mental retardation facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,3152,1296596,33.0,616107,153458,40031
0100000US,,United States,623210,Residential mental retardation facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,4042,1755109,44.6,852568,208753,54076
0100000US,,United States,62322,Residential mental health and substance abuse facilities,A,All establishments,001,All firms,2002,6189,6037809,100.0,2817364,683499,125983
0100000US,,United States,62322,Residential mental health and substance abuse facilities,A,All establishments,804,4 largest firms,2002,63,283276,4.7,122895,29880,4251
0100000US,,United States,62322,Residential mental health and substance abuse facilities,A,All establishments,808,8 largest firms,2002,123,430345,7.1,188253,45937,6423
0100000US,,United States,62322,Residential mental health and substance abuse facilities,A,All establishments,820,20 largest firms,2002,272,746297,12.4,328976,80194,12378
0100000US,,United States,62322,Residential mental health and substance abuse facilities,A,All establishments,850,50 largest firms,2002,472,1271037,21.1,587630,143568,22287
0100000US,,United States,62322,Residential mental health and substance abuse facilities,N,Establishments exempt from federal income tax,001,All firms,2002,4584,4388395,100.0,2111952,512538,92563
0100000US,,United States,62322,Residential mental health and substance abuse facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,84,222373,5.1,96428,22813,3180
0100000US,,United States,62322,Residential mental health and substance abuse facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,162,348603,7.9,148206,35668,5109
